strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n,window_id
Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0118290834216454,8.173322054128333,-0.0027443898819827,0.55,3.9484732079099034,20,1.0,0.18008788514778562,False,True,0.003506001168068,1.8405659708065347,-0.0071072141403158,0.625,1.4974510971376618,16,1.0,-0.04828147306373598,False,False,-0.003115034584554,-1.2424764069863992,-0.0086051403910696,0.3684210526315789,0.7596644822671175,19,1.0,0.24703638923442295,True,True,0.0011597583093638,1.023433219752317,-0.0029583163861849,0.25,1.216742583438155,16,1.0,0.16474184937900493,True,True,2.4487112094251966,1.431999595279426,1.4555307005964122,3,2,2,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0118164345978082,8.166809333850727,-0.0027443898819827,0.6,4.316613810877601,20,1.0,0.1735751648701802,True,True,0.0020165351884129,1.0850733498694054,-0.0071072141403157,0.5882352941176471,1.228304179518275,17,1.0,-0.8037740940008653,False,False,-0.0032021266268797,-1.268919195146678,-0.0086051403910696,0.35,0.7588463541575466,20,1.0,0.22059360107414405,True,True,0.0003708457514941,0.3426009659047854,-0.0029583163861849,0.2941176470588235,1.0693453197648173,17,1.0,-0.5160904044685267,False,False,2.08139111361956,0.7138371578870955,1.354645523000456,2,2,2,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0115612078950824,7.993234168980547,-0.0027443898819827,0.55,4.028022441906444,20,1.0,0.0,False,False,0.0035643110103216,1.8888474438702707,-0.0071072141403156,0.625,1.5056998119513207,16,1.0,0.0,False,False,-0.0037724939499044,-1.489512796220822,-0.0086051403910696,0.35,0.7158398500837424,20,1.0,0.0,False,False,0.0009658884975873,0.8586913703733121,-0.0029583163861849,0.2352941176470588,1.1759218430278784,17,1.0,0.0,False,False,2.3128150467508273,1.3737694071217914,1.4157198237661985,0,0,0,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0118290834216454,8.173322054128333,-0.0027443898819827,0.55,3.9484732079099034,20,1.0,0.18008788514778562,False,True,0.003506001168068,1.8405659708065347,-0.0071072141403158,0.625,1.4974510971376618,16,1.0,-0.04828147306373598,False,False,-0.003115034584554,-1.2424764069863992,-0.0086051403910696,0.3684210526315789,0.7596644822671175,19,1.0,0.24703638923442295,True,True,0.0011597583093638,1.023433219752317,-0.0029583163861849,0.25,1.216742583438155,16,1.0,0.16474184937900493,True,True,2.4487112094251966,1.431999595279426,1.4555307005964122,3,2,2,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0118164345978082,8.166809333850727,-0.0027443898819827,0.6,4.316613810877601,20,1.0,0.1735751648701802,True,True,0.0020165351884129,1.0850733498694054,-0.0071072141403157,0.5882352941176471,1.228304179518275,17,1.0,-0.8037740940008653,False,False,-0.0032021266268797,-1.268919195146678,-0.0086051403910696,0.35,0.7588463541575466,20,1.0,0.22059360107414405,True,True,0.0003708457514941,0.3426009659047854,-0.0029583163861849,0.2941176470588235,1.0693453197648173,17,1.0,-0.5160904044685267,False,False,2.08139111361956,0.7138371578870955,1.354645523000456,2,2,2,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0115612078950824,7.993234168980547,-0.0027443898819827,0.55,4.028022441906444,20,1.0,0.0,False,False,0.0035643110103216,1.8888474438702707,-0.0071072141403156,0.625,1.5056998119513207,16,1.0,0.0,False,False,-0.0037724939499044,-1.489512796220822,-0.0086051403910696,0.35,0.7158398500837424,20,1.0,0.0,False,False,0.0009658884975873,0.8586913703733121,-0.0029583163861849,0.2352941176470588,1.1759218430278784,17,1.0,0.0,False,False,2.3128150467508273,1.3737694071217914,1.4157198237661985,0,0,0,0,evaluation_middle_third
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0118290834216454,8.173322054128333,-0.0027443898819827,0.55,3.9484732079099034,20,1.0,0.18008788514778562,False,True,0.003506001168068,1.8405659708065347,-0.0071072141403158,0.625,1.4974510971376618,16,1.0,-0.04828147306373598,False,False,-0.003115034584554,-1.2424764069863992,-0.0086051403910696,0.3684210526315789,0.7596644822671175,19,1.0,0.24703638923442295,True,True,0.0011597583093638,1.023433219752317,-0.0029583163861849,0.25,1.216742583438155,16,1.0,0.16474184937900493,True,True,2.4487112094251966,1.431999595279426,1.4555307005964122,3,2,2,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0139783038014049,9.683885743054782,-0.0014200918562085,0.8,9.145682261511162,15,1.0,1.6906515740742352,True,True,0.0043976960965117,2.3457295727293497,-0.0069540409965039,0.5714285714285714,1.598065937189079,14,1.0,0.456882128859079,True,True,-0.0056415727565057,-2.206340087801978,-0.0110440620065028,0.3529411764705882,0.6280161791374297,17,1.0,-0.716827291581156,False,False,0.0026522157697217,2.5065305902968977,-0.0026949371634983,0.3636363636363636,1.795793468654166,11,1.0,1.6478392199235856,True,True,3.0824514545697626,2.426130081513124,1.558129996175531,3,3,3,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0119298699323868,8.284437486434097,-0.0027443898819827,0.55,4.458418063345094,20,1.0,0.29120331745355,True,True,0.0051814696141161,2.7005417620733554,-0.0071072141403156,0.6875,1.79287935293045,16,1.0,0.8116943182030847,True,True,-0.0023400046838233,-0.9029445110909728,-0.0086143754227425,0.35,0.8266536491047131,20,1.0,0.5865682851298493,True,True,0.0009658884975873,0.8586913703733121,-0.0029583163861849,0.2352941176470588,1.1759218430278784,17,1.0,0.0,False,False,2.7351815269474478,1.7796165662233339,1.5431503147424128,3,3,3,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0073869948662486,5.425507424183593,-0.0023799183192814,0.5238095238095238,2.998212886267004,21,1.0,-2.5677267447969543,False,False,0.0041130808895508,2.110149590710745,-0.0081325302094688,0.5789473684210527,1.502993769166398,19,1.0,0.22130214684047433,False,True,-0.0030072026329664,-1.1753575133400307,-0.008302629720251,0.3809523809523809,0.7627619311479888,21,1.0,0.3141552828807914,True,True,0.0009944772477366,0.8729647282128387,-0.0030062341988355,0.2631578947368421,1.1806750264972947,19,1.0,0.014273357839526546,True,True,1.8083160574417865,1.4915571594617918,1.3156755464751457,3,2,2,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0138137040632235,9.57966512716085,-0.0013259735014155,0.7692307692307693,9.051266068828529,13,1.0,1.5864309581803022,True,True,0.004174404648003,2.2347577515300947,-0.0072799056942985,0.6153846153846154,1.57595882804836,13,1.0,0.345910307659824,True,True,-0.0035854445829085,-1.4064507422475607,-0.0092750745749576,0.375,0.726754225180599,16,1.0,0.08306205397326138,True,True,0.0044460746798193,5.184187547078571,-0.0016046208887308,0.4444444444444444,4.189018653335284,9,1.0,4.3254961767052595,True,True,3.898039920880489,3.709472649304333,1.8027799996534346,4,4,4,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0115612078950824,7.993234168980547,-0.0027443898819827,0.55,4.028022441906444,20,1.0,0.0,False,False,0.0035643110103216,1.8888474438702707,-0.0071072141403156,0.625,1.5056998119513207,16,1.0,0.0,False,False,-0.0037724939499044,-1.489512796220822,-0.0086051403910696,0.35,0.7158398500837424,20,1.0,0.0,False,False,0.0009658884975873,0.8586913703733121,-0.0029583163861849,0.2352941176470588,1.1759218430278784,17,1.0,0.0,False,False,2.3128150467508273,1.3737694071217914,1.4157198237661985,0,0,0,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0075700772788376,5.564037091842147,-0.0023799183192814,0.5238095238095238,3.1540182738951708,21,1.0,-2.4291970771384,False,False,0.0026300556918494,1.3513103995298257,-0.0087303729515747,0.5,1.3085915936392876,18,1.0,-0.537537044340445,False,False,-0.0029592760682272,-1.1772212620502434,-0.0083026297202507,0.3333333333333333,0.779870439644669,21,1.0,0.31229153417057876,True,True,1.7247558401489727e-05,0.0218630723400605,-0.0037974757071429,0.2,1.0028437804052637,20,1.0,-0.8368282980332516,False,False,1.4399973254154477,0.6865867359349431,1.2300835393455336,1,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_flow_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.016540573534667,10.225980260250942,-0.0021166694772969,0.631578947368421,5.537072204533973,19,1.0,2.2327460912703954,True,True,0.004307561762715,2.111098790409103,-0.0070578810044676,0.4,1.5170731176134904,15,1.0,0.2222513465388325,True,True,-0.0045778310352785,-1.7367415299070652,-0.010222466453166,0.3157894736842105,0.7204708693403289,19,1.0,-0.2472287336862431,True,False,0.0012232266036378,1.0344585122999743,-0.0042394080648108,0.2941176470588235,1.2209729189491498,17,1.0,0.1757671419266622,True,True,2.9086990082632385,1.5727786513545388,1.5162025404118655,3,4,3,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_flow_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0114839473261616,7.3033062787186624,-0.0027443898819827,0.5217391304347826,3.184687991719369,23,1.0,-0.6899278902618846,False,False,0.0011701156838987,0.573322629157902,-0.0093147443825801,0.3809523809523809,1.095508245802406,21,1.0,-1.3155248147123686,False,False,-0.0010097445024953,-0.3729835684351132,-0.0090676566146715,0.3636363636363636,0.9250137275549792,22,1.0,1.1165292277857088,True,True,0.0007222894520644,0.6140335932976433,-0.0032595295058843,0.3,1.1288283757324546,20,1.0,-0.24465777707566883,False,False,2.0294197331847736,0.5936781112277727,1.3380669567333774,1,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_flow_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0119706373348085,7.937950916908068,-0.0025626987359024,0.52,3.296769898198198,25,1.0,-0.05528325207247864,False,False,-0.0006046705877501,-0.2794232473742555,-0.0083378402229042,0.391304347826087,0.9526328943682152,23,1.0,-2.168270691244526,False,False,0.0017467915293598,0.6822743318873331,-0.0074388535018535,0.4347826086956521,1.1408209988893927,23,1.0,2.1717871281081553,True,True,0.0005681593319997,0.4814607140025669,-0.0034262275501221,0.2727272727272727,1.0942865577205672,22,1.0,-0.3772306563707452,False,False,2.2055656788559284,0.58186752294495,1.3757690149860513,1,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0046915735554353,5.004279723584052,-0.0019547358723898,0.5454545454545454,3.4799657266403594,11,1.0,-2.9889544453964954,False,False,0.0023035968881437,2.0740087137420566,-0.0028893642135698,0.6666666666666666,2.750116866059785,6,1.0,0.18516126987178594,True,True,-0.0041996836813507,-6.005540920363329,-0.0047358116839337,0.25,0.0915886452935325,8,1.0,-4.516028124142507,False,False,-0.0003700521222402,-0.8123367958277535,-0.0019467342086408,0.4,0.6571823472123967,5,1.0,-1.6710281662010655,False,False,0.06510268028375635,0.6308359589571515,1.2721967481057606,1,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0059955252240282,5.3502555718424105,-0.0019547358723898,0.5,3.559463655466086,14,1.0,-2.6429785971381365,False,False,-0.0007396539884705,-0.5029352901490697,-0.006135086395858,0.5555555555555556,0.8438263791716074,9,1.0,-2.3917827340193405,False,False,-0.0116018104790149,-5.835939147802736,-0.0126867873888865,0.1538461538461538,0.0404888672968615,13,1.0,-4.346426351581914,False,False,-0.0027441030365634,-3.447305213443318,-0.0032480355806033,0.3,0.2462938407236932,10,1.0,-4.30599658381663,False,False,-1.1089810198881784,-1.9751202517961939,0.6015023982772231,0,0,0,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0056204746628341,4.967875062036295,-0.0019550474072278,0.4705882352941176,2.9951843138543564,17,1.0,-3.0253591069442525,False,False,0.0035325625470838,1.9748016045337944,-0.0052543672791139,0.6153846153846154,1.634416386588844,13,1.0,0.08595416066352368,True,True,-0.0133322047471713,-6.546006304185276,-0.0134541859397143,0.1764705882352941,0.0388077524682874,17,1.0,-5.056493507964454,False,False,-0.0008205543410194,-0.7653783204257176,-0.0034863793735614,0.25,0.8407684177317686,16,1.0,-1.6240696907990297,False,False,-0.09217698951022635,0.6047116420540384,0.817587843649258,1,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_momentum_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0151469540623778,9.657363171410903,-0.0018809313481565,0.625,5.58808249189456,16,1.0,1.6641290024303563,True,True,0.0050921588830845,2.4529886770234275,-0.0085705793953986,0.5263157894736842,1.5586484476217914,19,1.0,0.5641412331531568,True,True,0.0029688205746745,1.644818463508456,-0.0036571345757813,0.3888888888888889,1.3315290339794752,18,1.0,3.134331259729278,True,True,0.0035137926983812,2.839951255533545,-0.0035527870940039,0.35,1.639109108454636,20,1.0,1.981259885160233,True,True,4.148780391869082,2.6464699662784863,1.9945041087662116,4,4,4,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_momentum_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0127159000021597,8.544453208768298,-0.0025088000443603,0.55,3.7117422972728766,20,1.0,0.5512190397877506,False,True,0.0018291202213513,0.8818825718879398,-0.0088053528178313,0.4545454545454545,1.151674877290229,22,1.0,-1.0069648719823308,False,False,-0.0036544734751008,-1.4063821128334466,-0.0095846437575317,0.36,0.7704393205001749,25,1.0,0.0831306833873755,True,True,0.0006511852445183,0.5146291867955889,-0.003742036991702,0.3043478260869565,1.0788223698435606,23,1.0,-0.3440621835777232,False,False,2.133645713654595,0.6982558793417644,1.2819903430505677,2,1,1,0,evaluation_middle_third
Multi-factor model,multifactor_weights,factor_momentum_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0114899515490236,7.812115190137303,-0.0022831854282144,0.5416666666666666,4.0939739900801735,24,1.0,-0.18111897884324435,True,False,0.0023035765284,1.1059473113339633,-0.0088114751967279,0.4347826086956521,1.195170197944817,23,1.0,-0.7829001325363074,False,False,-0.0013810838323191,-0.5298852714218404,-0.0082083249098457,0.36,0.9094935396735389,25,1.0,0.9596275247989817,True,True,-9.412746848169729e-05,-0.0657910511512204,-0.004177569302403,0.3076923076923077,0.9895234333324628,26,1.0,-0.9244824215245325,False,False,2.080596544724551,0.5200781300913715,1.3098118041752513,1,2,1,0,evaluation_middle_third
